CustomerID,TotalSpent,TotalTransactions,TotalQuantity,AverageOrderValue,AverageDiscount,Recency,FutureTransactions,Churn
15742,59.89797943,1,1,59.89797943,14.22669251,174,0.0,1
15746,243.545595,1,3,243.545595,3.209175298,215,0.0,1
15754,433.7331298,1,5,433.7331298,2.932332437,16,0.0,1
15776,41.36246649,1,4,41.36246649,16.69924626,193,0.0,1
15818,142.2143767,1,4,142.2143767,19.97672452,80,0.0,1
15836,248.7157722,1,3,248.7157722,1.019295779,179,0.0,1
15838,193.4336452,1,5,193.4336452,14.30765074,128,0.0,1
15842,290.9004851,1,4,290.9004851,2.68731791,246,0.0,1
15856,480.7168689,1,6,480.7168689,19.18065128,249,0.0,1
15862,76.84572847,1,5,76.84572847,13.44664273,169,0.0,1
15866,112.2879422,1,7,112.2879422,15.04927409,254,0.0,1
15872,152.3181927,1,4,152.3181927,6.40897534,185,0.0,1
15880,97.66898772,1,1,97.66898772,2.175102845,184,0.0,1
15910,75.2311065,1,3,75.2311065,17.81018135,54,0.0,1
15924,53.93437772,1,1,53.93437772,17.7068564,187,0.0,1
15953,118.9369714,1,5,118.9369714,0.25433841,91,0.0,1
15969,381.8697432,1,5,381.8697432,5.822151692,120,0.0,1
15984,594.4214356,1,7,594.4214356,14.24181656,5,0.0,1
15986,719.4032056,1,9,719.4032056,16.25028292,205,0.0,1
15998,164.3739563,1,5,164.3739563,8.087714623,191,0.0,1
16019,28.42055889,1,1,28.42055889,8.989393113,244,0.0,1
16026,108.1467193,1,6,108.1467193,3.990886624,6,0.0,1
16030,137.1990277,1,4,137.1990277,9.058644491,140,0.0,1
16051,128.5916324,1,4,128.5916324,13.55558452,138,0.0,1
16052,69.4898945,1,1,69.4898945,19.17974199,129,0.0,1
16053,193.9291858,1,3,193.9291858,17.48207077,264,0.0,1
16067,100.0841882,1,4,100.0841882,18.8536295,95,0.0,1
16107,88.97153451,1,6,88.97153451,14.8951011,98,0.0,1
16120,531.3204498,1,6,531.3204498,5.498779506,237,0.0,1
16130,220.8879827,1,7,220.8879827,19.76454241,20,0.0,1
16134,619.313361,1,8,619.313361,2.37372865,85,0.0,1
16137,134.0758797,1,2,134.0758797,17.0735986,48,0.0,1
16142,265.2535119,1,5,265.2535119,13.64002674,96,0.0,1
16146,455.767122,1,5,455.767122,4.609364625,159,0.0,1
16149,359.677549,1,8,359.677549,5.582832964,37,0.0,1
16155,572.9835214,1,7,572.9835214,12.21412892,56,0.0,1
16172,274.6056396,1,6,274.6056396,5.211905213,238,0.0,1
16184,509.0136637,1,6,509.0136637,6.626410749,98,0.0,1
16192,51.18808262,1,5,51.18808262,4.685354354,215,0.0,1
16198,194.1320067,1,3,194.1320067,17.92665645,179,0.0,1
16206,486.9657924,1,8,486.9657924,10.81656836,27,0.0,1
16227,176.0940809,1,3,176.0940809,5.716587123,243,0.0,1
16249,182.3778972,1,6,182.3778972,9.054624138,21,0.0,1
16257,415.2715003,1,6,415.2715003,18.33209287,212,0.0,1
16263,229.1766827,1,7,229.1766827,12.32779509,67,0.0,1
16286,550.0716597,1,8,550.0716597,17.67139547,67,0.0,1
16299,37.3106446,1,1,37.3106446,18.92191303,211,0.0,1
16301,125.4305354,1,8,125.4305354,8.998033075,251,0.0,1
16309,213.8766841,1,3,213.8766841,7.591234489,181,0.0,1
16317,483.1454054,1,9,483.1454054,15.75988905,162,0.0,1
16325,84.70341593,1,8,84.70341593,5.693136863,226,0.0,1
16347,93.45674043,1,5,93.45674043,19.88572617,224,0.0,1
16374,116.1304366,1,2,116.1304366,16.37192227,253,0.0,1
16387,571.1991419,1,7,571.1991419,3.682178862,191,0.0,1
16403,212.4833118,1,9,212.4833118,19.11419,158,0.0,1
16424,145.9000055,1,5,145.9000055,14.07144329,56,0.0,1
16427,145.8427596,1,3,145.8427596,2.083727731,135,0.0,1
16435,206.2506983,1,7,206.2506983,13.67979514,8,0.0,1
16451,519.8819518,1,9,519.8819518,12.84694285,134,0.0,1
16473,646.6355706,1,9,646.6355706,18.6435079,138,0.0,1
16492,97.1740344,1,1,97.1740344,2.39522404,185,0.0,1
16493,473.4890924,1,5,473.4890924,1.225158073,90,0.0,1
16496,323.8308069,1,7,323.8308069,5.037451471,160,0.0,1
16538,70.63325994,1,2,70.63325994,12.58802284,104,0.0,1
16542,197.9823445,1,8,197.9823445,14.64966734,78,0.0,1
16546,69.90167894,1,3,69.90167894,14.96309836,37,0.0,1
16559,362.7696291,1,6,362.7696291,9.547540179,263,0.0,1
16597,59.47444387,1,6,59.47444387,4.386582932,107,0.0,1
16601,278.6154376,1,7,278.6154376,12.6638848,144,0.0,1
16603,634.5548505,1,9,634.5548505,9.42907249,210,0.0,1
16615,62.52281648,1,1,62.52281648,0.965766351,252,0.0,1
16624,493.8012135,1,6,493.8012135,16.5460647,47,0.0,1
16654,178.742296,1,6,178.742296,7.473561948,108,0.0,1
16672,787.2012367,1,9,787.2012367,2.113831536,204,0.0,1
16674,41.92706966,1,2,41.92706966,8.546785495,170,0.0,1
16681,277.3474887,1,5,277.3474887,15.23446944,196,0.0,1
16705,74.88743032,1,5,74.88743032,1.283063364,137,0.0,1
16712,623.7255752,1,7,623.7255752,5.04326543,203,0.0,1
16731,154.3295742,1,7,154.3295742,12.7032567,163,0.0,1
16752,60.684952,1,2,60.684952,19.78289683,53,0.0,1
16760,227.5732895,1,4,227.5732895,11.55013187,39,0.0,1
16787,584.4824435,1,6,584.4824435,0.640588698,181,0.0,1
16810,59.9511289,1,2,59.9511289,9.050485885,129,0.0,1
16846,22.09653846,1,1,22.09653846,13.58509834,215,0.0,1
16853,11.4698087,1,1,11.4698087,14.39480726,13,0.0,1
16865,320.2744281,1,6,320.2744281,8.714433825,17,0.0,1
16874,200.3947749,1,6,200.3947749,8.113437895,196,0.0,1
16898,95.89934173,1,3,95.89934173,5.001693567,134,0.0,1
16908,684.7372666,1,8,684.7372666,13.89207024,207,0.0,1
16913,273.8404571,1,8,273.8404571,11.62079729,101,0.0,1
16979,230.7480542,1,5,230.7480542,15.59172746,60,0.0,1
17008,22.67794876,1,2,22.67794876,6.555235102,128,0.0,1
17023,38.78414829,1,3,38.78414829,15.4472062,112,0.0,1
17027,206.4536897,1,8,206.4536897,19.04935216,135,0.0,1
17028,540.0678199,1,9,540.0678199,3.319405337,50,0.0,1
17077,187.9638397,1,3,187.9638397,8.616961303,40,0.0,1
17083,79.08748569,1,2,79.08748569,0.762904371,45,0.0,1
17115,19.62706954,1,2,19.62706954,13.96671251,148,0.0,1
17128,383.4020868,1,5,383.4020868,11.21389644,19,0.0,1
17138,247.8109652,1,3,247.8109652,8.701833986,72,0.0,1
17160,223.3317243,1,5,223.3317243,18.87997421,97,0.0,1
17164,90.30987959,1,8,90.30987959,19.02726788,71,0.0,1
17173,199.757843,1,5,199.757843,11.07385849,260,0.0,1
17193,202.3606972,1,3,202.3606972,13.0611785,65,0.0,1
17208,444.1485814,1,5,444.1485814,2.527685494,24,0.0,1
17211,50.9273242,1,1,50.9273242,9.996592695,14,0.0,1
17213,107.0406862,1,4,107.0406862,9.907937504,58,0.0,1
17218,73.65437521,1,1,73.65437521,10.86346527,144,0.0,1
17235,336.6017509,1,5,336.6017509,3.549728251,168,0.0,1
17248,91.67694384,1,6,91.67694384,12.78030019,1,0.0,1
17280,232.546012,1,3,232.546012,7.79844162,143,0.0,1
17289,381.1136816,1,9,381.1136816,19.13233226,156,0.0,1
17297,106.4384381,1,2,106.4384381,9.980412735,11,0.0,1
17338,389.0645849,2,9,194.53229245,11.637769698,140,0.0,1
17366,102.8967378,1,9,102.8967378,16.76932146,143,0.0,1
17404,110.844357,1,2,110.844357,3.173909621,191,1.0,0
17408,289.7783603,1,4,289.7783603,1.194332411,53,0.0,1
17417,59.35887097,1,1,59.35887097,17.13227295,186,0.0,1
17425,20.92545025,1,1,20.92545025,12.02179329,235,0.0,1
17465,147.2847422,1,3,147.2847422,5.829215321,132,0.0,1
17466,62.71524922,1,4,62.71524922,10.69557136,9,0.0,1
17479,267.9991768,1,5,267.9991768,18.17667959,14,0.0,1
17559,116.6009958,1,2,116.6009958,3.034821389,126,0.0,1
17582,204.4473577,1,5,204.4473577,15.11924356,18,0.0,1
17583,557.3057516,1,8,557.3057516,6.619722049,153,0.0,1
17589,488.4969732,1,9,488.4969732,0.031270923,13,0.0,1
17603,132.4180194,1,2,132.4180194,19.00740685,133,0.0,1
17614,271.0453609,1,9,271.0453609,14.4645765,271,0.0,1
17631,136.0357252,1,7,136.0357252,15.81506192,182,0.0,1
17674,169.5031815,1,6,169.5031815,11.0458778,137,0.0,1
17712,236.3235156,1,7,236.3235156,15.44037173,244,0.0,1
17715,246.6482116,1,5,246.6482116,12.12180703,251,0.0,1
17721,35.26601324,1,1,35.26601324,15.63247916,1,0.0,1
17737,119.5727981,1,2,119.5727981,15.27696556,241,0.0,1
17738,159.357209,1,7,159.357209,1.407177471,260,0.0,1
17773,224.2692608,1,6,224.2692608,7.552091529,49,0.0,1
17776,125.2657878,1,4,125.2657878,15.37962178,162,0.0,1
17791,455.4754619,1,6,455.4754619,1.370557449,31,0.0,1
17792,143.7644934,1,2,143.7644934,5.323961006,82,0.0,1
17794,312.5479905,1,5,312.5479905,13.23836916,101,0.0,1
17815,24.69653324,1,1,24.69653324,0.272762536,242,0.0,1
17824,165.843755,1,3,165.843755,19.88316974,217,0.0,1
17836,55.48991903,1,2,55.48991903,11.4768772,264,0.0,1
17849,755.2747455,1,9,755.2747455,6.191224931,187,0.0,1
17878,452.2254149,1,9,452.2254149,7.016842813,134,0.0,1
17879,99.97561899,1,2,99.97561899,6.931754687,255,0.0,1
17884,459.3438921,1,9,459.3438921,19.20398143,212,0.0,1
17911,42.27392683,1,3,42.27392683,1.025105498,230,0.0,1
17923,258.5049197,1,3,258.5049197,8.335931268,259,1.0,0
17927,789.0059749,1,9,789.0059749,1.54717579,20,0.0,1
17937,544.2896709,1,7,544.2896709,13.38279628,219,0.0,1
17952,20.06929782,1,1,20.06929782,4.857951087,135,0.0,1
17958,445.4959073,1,6,445.4959073,2.448587154,229,0.0,1
17994,598.0584353,1,8,598.0584353,1.570480797,230,0.0,1
17997,263.1451872,1,3,263.1451872,2.302623944,267,0.0,1
18027,39.64369773,1,1,39.64369773,17.42494792,22,0.0,1
18028,345.8012879,1,5,345.8012879,12.66626074,241,0.0,1
18032,413.0359586,1,8,413.0359586,9.013589375,159,0.0,1
18061,165.6256276,1,3,165.6256276,2.608152468,171,0.0,1
18075,136.8463842,1,2,136.8463842,10.32222115,209,0.0,1
18105,641.5897826,1,8,641.5897826,3.780801523,64,1.0,0
18108,120.1732131,1,2,120.1732131,8.49465728,238,0.0,1
18122,432.248153,1,7,432.248153,18.57982902,237,0.0,1
18127,342.8637062,2,11,171.4318531,11.2715329875,12,0.0,1
18138,368.5678724,1,6,368.5678724,9.778172265,148,0.0,1
18142,483.0148016,1,7,483.0148016,11.82831455,130,0.0,1
18154,387.00312941000004,2,5,193.50156470500002,4.9777699175,145,0.0,1
18158,80.30809445,1,1,80.30809445,15.12326567,39,0.0,1
18159,410.1703266,1,7,410.1703266,2.941344433,49,0.0,1
18209,269.4603115,1,7,269.4603115,9.17967831,203,0.0,1
18210,251.7564098,1,8,251.7564098,14.73783686,167,0.0,1
18214,457.9094683,1,7,457.9094683,1.358809576,178,0.0,1
18216,122.6912111,1,7,122.6912111,1.382455109,15,0.0,1
18218,151.1167537,1,6,151.1167537,14.56204935,58,0.0,1
18238,50.21208644,1,1,50.21208644,19.77947089,227,0.0,1
18240,8.483473197,1,1,8.483473197,16.19504598,272,0.0,1
18241,219.3473814,1,4,219.3473814,11.2851365,30,0.0,1
18258,419.65906462000004,2,6,209.82953231000002,13.657794805999998,43,0.0,1
18285,326.2001253,1,7,326.2001253,10.09899475,193,0.0,1
18288,273.2135023,1,6,273.2135023,18.0582747,203,0.0,1
18304,138.1981104,1,6,138.1981104,1.73218218,51,0.0,1
18323,360.5771791,1,4,360.5771791,8.783269269,89,0.0,1
18334,195.4577478,1,9,195.4577478,2.026010122,192,0.0,1
18337,212.9731698,1,4,212.9731698,7.217916133,236,0.0,1
18355,38.25367911,1,4,38.25367911,15.02186258,272,0.0,1
18357,416.1454431,1,9,416.1454431,14.27513645,150,0.0,1
18372,437.4380504,1,5,437.4380504,4.023116051,76,0.0,1
18374,303.0629858,1,7,303.0629858,12.4164138,73,0.0,1
18379,223.4057459,1,3,223.4057459,11.59523641,260,1.0,0
18394,659.3807819,1,7,659.3807819,3.7460648,10,0.0,1
18418,198.8057535,1,4,198.8057535,8.804824693,111,0.0,1
18450,543.5976723,1,7,543.5976723,6.62777713,203,0.0,1
18467,67.43545665,1,4,67.43545665,0.593922397,51,0.0,1
18473,72.15118005,1,1,72.15118005,1.32223175,160,0.0,1
18474,470.5774778,1,8,470.5774778,15.90975235,52,0.0,1
18480,599.7862334,1,8,599.7862334,16.04283686,63,0.0,1
18496,407.6151069,1,7,407.6151069,19.55676078,178,0.0,1
18510,693.1967502,1,9,693.1967502,15.58707671,23,0.0,1
18528,132.5924143,1,6,132.5924143,17.28580593,107,0.0,1
18543,132.5702721,1,9,132.5702721,10.85037033,167,0.0,1
18544,279.8753147,1,9,279.8753147,1.351730098,189,0.0,1
18556,614.4463497,1,7,614.4463497,2.655222906,253,0.0,1
18587,589.1345939,1,8,589.1345939,4.910826715,114,0.0,1
18596,265.6113031,1,6,265.6113031,8.0470396,124,0.0,1
18599,536.9681834,1,8,536.9681834,18.74202967,229,0.0,1
18610,24.06632968,1,1,24.06632968,11.30189356,82,0.0,1
18626,147.6650281,1,8,147.6650281,14.65254009,235,0.0,1
18632,751.1150938,1,9,751.1150938,4.99645021,140,0.0,1
18641,525.2499715,1,7,525.2499715,4.515682151,225,0.0,1
18683,141.1188615,1,8,141.1188615,19.06958099,271,0.0,1
18687,367.7176618,1,4,367.7176618,2.286809008,208,0.0,1
18716,41.2244175,1,1,41.2244175,11.94375797,68,0.0,1
18720,212.9960452,1,7,212.9960452,17.88563937,178,0.0,1
18728,493.2092779,1,6,493.2092779,7.28298237,168,0.0,1
18743,62.39404489,1,4,62.39404489,2.052010978,230,0.0,1
18760,92.18716772,1,6,92.18716772,9.335077063,89,0.0,1
18784,813.5251779,1,9,813.5251779,0.891315253,60,0.0,1
18789,92.33648175,1,8,92.33648175,5.4591371,94,1.0,0
18818,473.6020286,1,7,473.6020286,6.303112671,128,0.0,1
18820,628.4063598,1,7,628.4063598,3.249602964,186,0.0,1
18845,415.5821897,1,6,415.5821897,4.101593921,40,0.0,1
18853,512.7679296,1,6,512.7679296,1.745291492,129,0.0,1
18884,248.9164276,1,9,248.9164276,18.19774463,151,0.0,1
18886,78.406391,1,1,78.406391,8.237187827,110,0.0,1
18887,633.3617786,1,9,633.3617786,0.658492559,222,0.0,1
18917,69.69858793,1,1,69.69858793,0.023358207,72,0.0,1
18934,129.8132919,1,4,129.8132919,13.68202989,41,0.0,1
18952,707.7215307,1,8,707.7215307,1.28770624,64,0.0,1
18959,364.643263,1,9,364.643263,8.403719547,21,0.0,1
19094,223.6752614,1,7,223.6752614,2.30820384,141,0.0,1
19110,524.3423275,1,6,524.3423275,12.16242604,218,0.0,1
19113,33.4087278,1,1,33.4087278,11.67271847,2,0.0,1
19120,190.6331783,1,8,190.6331783,10.10727165,245,0.0,1
19123,339.4090067,1,9,339.4090067,18.31514441,161,0.0,1
19135,282.6211863,1,5,282.6211863,10.74524481,117,0.0,1
19140,863.8654406,1,9,863.8654406,1.950310422,111,0.0,1
19172,58.68914354,1,2,58.68914354,8.978626696,118,0.0,1
19178,36.11470051,1,1,36.11470051,6.812404851,129,0.0,1
19188,13.11250664,1,1,13.11250664,4.193573779,156,0.0,1
19206,167.5768969,1,3,167.5768969,0.653541654,207,0.0,1
19226,95.85537305,1,2,95.85537305,17.69906031,255,0.0,1
19252,308.1511867,1,7,308.1511867,11.08786551,202,0.0,1
19277,831.149804,1,9,831.149804,5.645435659,158,0.0,1
19281,396.6836603,1,9,396.6836603,2.73614638,207,0.0,1
19288,140.3691934,1,5,140.3691934,14.75040092,207,0.0,1
19294,218.1315872,1,8,218.1315872,13.61580799,222,0.0,1
19322,215.1090145,1,6,215.1090145,12.29045933,149,0.0,1
19347,195.7110498,1,7,195.7110498,5.939240764,109,0.0,1
19352,71.60768724,1,1,71.60768724,15.25713275,20,0.0,1
19364,140.2671409,1,7,140.2671409,12.07817525,268,0.0,1
19367,29.17403632,1,3,29.17403632,6.994938822,211,0.0,1
19370,13.5724364,1,1,13.5724364,10.05011644,81,0.0,1
19373,103.9504629,1,5,103.9504629,13.29146713,143,0.0,1
19387,490.8979805,1,8,490.8979805,9.001795952,186,0.0,1
19388,645.3356385,1,9,645.3356385,8.333076782,122,0.0,1
19397,246.5588815,1,5,246.5588815,0.282616161,42,0.0,1
19428,672.0416932,1,8,672.0416932,0.482049253,200,0.0,1
19432,348.651965,1,5,348.651965,14.62333815,183,0.0,1
19443,533.5962263,1,9,533.5962263,12.42946755,16,0.0,1
19469,30.14199385,1,2,30.14199385,11.75962741,1,0.0,1
19480,207.2727485,1,6,207.2727485,17.82640553,20,0.0,1
19539,62.69027952,1,1,62.69027952,4.982739982,1,0.0,1
19548,299.9156989,1,6,299.9156989,12.12787703,217,0.0,1
19557,109.0647888,1,8,109.0647888,10.49590294,256,0.0,1
19566,37.35765766,1,1,37.35765766,15.18976266,248,0.0,1
19577,206.56773975,2,4,103.283869875,6.639017495499999,33,0.0,1
19578,168.416989,1,2,168.416989,9.339325907,11,0.0,1
19582,622.783012,2,17,311.391506,9.1060686815,43,0.0,1
19596,372.591013,1,5,372.591013,10.07992977,242,0.0,1
19605,235.70788021,2,3,117.853940105,3.5640185375,174,0.0,1
19606,78.03725475,1,3,78.03725475,17.03513245,255,0.0,1
19618,131.9858843,1,2,131.9858843,14.47751526,228,0.0,1
19632,511.351674,1,7,511.351674,6.510782085,273,0.0,1
19636,117.2539294,1,2,117.2539294,12.79275752,44,0.0,1
19641,449.5967834,1,9,449.5967834,9.546791019,211,0.0,1
19645,768.5296759,1,9,768.5296759,5.236804801,64,0.0,1
19673,649.6619287,1,9,649.6619287,5.276079678,34,0.0,1
19691,329.5174934,1,4,329.5174934,13.6501206,197,0.0,1
19695,164.3249105,1,2,164.3249105,16.62287838,235,0.0,1
19708,117.7038525,1,3,117.7038525,3.835884675,91,0.0,1
19726,932.9593911,2,12,466.47969555,14.561992155,88,0.0,1
19731,364.7919129,1,9,364.7919129,11.42514306,81,0.0,1
19760,159.9066927,1,3,159.9066927,17.03634108,29,0.0,1
19770,225.157366,1,3,225.157366,4.929021515,255,0.0,1
19817,186.8625409,1,5,186.8625409,2.086105665,122,0.0,1
19854,658.5311701,1,9,658.5311701,5.329666551,45,0.0,1
19863,513.2839211,1,8,513.2839211,6.753397093,112,0.0,1
19882,61.71780957,1,1,61.71780957,16.42928011,53,0.0,1
19886,145.3813499,1,9,145.3813499,4.359958724,18,0.0,1
19890,734.753339,1,8,734.753339,1.650783564,213,0.0,1
19903,644.5271604,1,7,644.5271604,7.748522226,55,0.0,1
19928,70.0139883,1,1,70.0139883,17.43505439,193,0.0,1
19937,458.0406951,1,8,458.0406951,5.324513368,98,0.0,1
19944,221.3219994,1,5,221.3219994,6.270760432,165,0.0,1
19972,437.7996829,1,6,437.7996829,17.94632142,96,0.0,1
19973,57.43580748,1,5,57.43580748,6.875044502,215,0.0,1
19974,272.673051,1,3,272.673051,3.221006377,0,0.0,1
20006,151.4446667,1,6,151.4446667,7.08527066,25,0.0,1
20020,78.58260393,1,2,78.58260393,12.20922821,235,0.0,1
20056,297.5365627,1,5,297.5365627,12.78671082,14,0.0,1
20072,365.0102515,1,9,365.0102515,10.24732762,185,0.0,1
20080,152.0406699,1,4,152.0406699,10.85200526,68,0.0,1
20081,265.9975423,1,4,265.9975423,7.821344359,10,0.0,1
20083,225.449154,1,4,225.449154,16.78200267,16,0.0,1
20128,67.0448537,1,2,67.0448537,18.65136135,219,0.0,1
20131,729.8447155,1,8,729.8447155,4.020313764,207,0.0,1
20135,844.4370697,1,9,844.4370697,5.426079962,147,0.0,1
20141,535.8214777,1,8,535.8214777,15.28842687,203,0.0,1
20144,150.3737692,1,2,150.3737692,8.277417833,11,0.0,1
20146,199.3924373,1,9,199.3924373,13.6082983,53,0.0,1
20192,148.0274659,1,4,148.0274659,12.76492499,183,0.0,1
20207,28.64035492,1,2,28.64035492,15.45629844,196,0.0,1
20310,328.6754689,1,7,328.6754689,17.27284238,87,0.0,1
20311,677.7298501,1,9,677.7298501,7.358053956,34,0.0,1
20338,255.7072551,1,4,255.7072551,10.66399838,245,0.0,1
20362,267.3973842,1,7,267.3973842,0.633425907,155,0.0,1
20365,323.7567835,1,4,323.7567835,9.784103583,57,0.0,1
20384,182.6704721,1,5,182.6704721,19.58784683,91,0.0,1
20435,67.25260201,1,1,67.25260201,8.57468706,245,0.0,1
20443,100.6513772,1,6,100.6513772,9.671714908,246,0.0,1
20452,420.6849002,1,7,420.6849002,11.78867182,101,0.0,1
20459,228.7909782,1,6,228.7909782,16.76640196,207,0.0,1
20469,149.4379988,1,8,149.4379988,14.04909908,18,0.0,1
20513,827.1659012,1,9,827.1659012,4.896148391,109,0.0,1
20540,91.0061311,1,4,91.0061311,16.17277173,41,0.0,1
20541,255.509599,1,4,255.509599,0.548170635,89,0.0,1
20545,189.757108,1,4,189.757108,13.11969249,17,0.0,1
20548,255.5341178,1,7,255.5341178,13.11977304,123,0.0,1
20565,144.2947096,1,6,144.2947096,10.86732679,149,0.0,1
20566,386.2244442,1,6,386.2244442,11.86835914,101,0.0,1
20570,203.9956541,1,6,203.9956541,2.576840156,51,0.0,1
20586,644.399783,1,8,644.399783,7.12666133,200,0.0,1
20591,328.551063,1,7,328.551063,7.808145226,184,0.0,1
20595,196.7031913,1,4,196.7031913,19.65366938,69,0.0,1
20600,796.9061817,1,9,796.9061817,1.069931242,64,1.0,0
20606,363.0397211,1,4,363.0397211,6.269690038,76,0.0,1
20612,178.1341781,1,4,178.1341781,15.43599163,167,0.0,1
20617,9.913439276,1,1,9.913439276,11.88555213,89,0.0,1
20635,387.7823872,1,5,387.7823872,10.46501863,187,0.0,1
20662,135.9785953,1,7,135.9785953,11.11404313,156,0.0,1
20664,372.7004473,1,4,372.7004473,5.09933541,22,0.0,1
20665,59.05352831,1,1,59.05352831,15.75583186,252,0.0,1
20667,189.2648045,1,5,189.2648045,9.456432096,38,0.0,1
20691,159.5375409,1,9,159.5375409,13.42688032,99,0.0,1
20709,483.0116222,1,7,483.0116222,10.41120468,182,0.0,1
20715,353.2135985,1,6,353.2135985,10.28990842,117,0.0,1
20718,144.5345518,1,2,144.5345518,17.28017133,142,0.0,1
20728,203.4728088,1,7,203.4728088,19.43839771,158,0.0,1
20738,74.51942451,1,1,74.51942451,13.00458739,146,0.0,1
20749,383.3634752,1,6,383.3634752,0.80466285,271,0.0,1
20750,33.28095639,1,2,33.28095639,16.49194228,159,0.0,1
20776,93.31150938,1,1,93.31150938,6.572973483,115,0.0,1
20791,59.55925735,1,1,59.55925735,9.326479966,156,0.0,1
20822,557.6013479,1,9,557.6013479,17.83771128,79,0.0,1
20847,37.34089852,1,3,37.34089852,5.272443161,76,0.0,1
20850,178.5481181,1,2,178.5481181,9.276329018,95,0.0,1
20862,266.985731,1,5,266.985731,16.53842171,66,0.0,1
20867,73.31874938,1,1,73.31874938,15.83414827,247,0.0,1
20886,134.9697503,1,3,134.9697503,16.61850071,127,0.0,1
20895,189.0940614,1,3,189.0940614,11.42837244,268,0.0,1
20905,398.3174984,1,9,398.3174984,0.975729505,25,0.0,1
20941,491.0079474,1,9,491.0079474,18.89474142,16,0.0,1
20943,132.9228787,1,3,132.9228787,14.98313145,218,0.0,1
20949,121.1793197,1,2,121.1793197,14.53590794,272,0.0,1
20952,41.80645041,1,1,41.80645041,4.715901304,235,0.0,1
20954,70.71659757,1,1,70.71659757,9.904218512,132,0.0,1
20980,114.2558344,1,2,114.2558344,13.8967716,272,0.0,1
20991,166.4349669,1,3,166.4349669,8.559190571,265,0.0,1
21021,239.0311712,1,8,239.0311712,8.265155525,181,0.0,1
21037,305.0785145,1,8,305.0785145,6.531279276,159,0.0,1
21042,232.2314846,1,4,232.2314846,8.759706005,179,0.0,1
21056,97.38445728,1,4,97.38445728,1.429600128,226,0.0,1
21100,131.1163752,1,4,131.1163752,2.597507974,201,0.0,1
21106,80.37514044,1,2,80.37514044,11.00682932,256,0.0,1
21107,254.3203683,1,7,254.3203683,8.835098086,176,0.0,1
21145,34.57426,1,2,34.57426,17.32059497,4,0.0,1
21159,143.1401106,1,3,143.1401106,2.971375177,267,0.0,1
21170,303.3744165,1,7,303.3744165,19.03414316,110,0.0,1
21173,299.87305,1,5,299.87305,3.179719083,52,0.0,1
21217,262.2298828,1,8,262.2298828,18.55232237,214,0.0,1
21240,22.15073708,1,1,22.15073708,6.131979225,14,0.0,1
21251,161.1328015,1,5,161.1328015,6.080123524,67,0.0,1
21256,125.8498323,1,5,125.8498323,16.34352996,6,0.0,1
21264,184.122717,1,8,184.122717,15.24838502,65,0.0,1
21269,324.944357,1,4,324.944357,17.4446846,115,1.0,0
21281,332.2358875,1,5,332.2358875,10.21730508,146,0.0,1
21288,234.8338702,1,4,234.8338702,14.99976995,240,0.0,1
21300,108.661767,1,3,108.661767,18.94402634,195,0.0,1
21330,61.41212855,1,6,61.41212855,1.048389654,257,0.0,1
21332,177.4457146,1,3,177.4457146,16.9867403,68,0.0,1
21366,298.1647822,2,9,149.0823911,2.3880218749999997,89,0.0,1
21387,709.782158,2,17,354.891079,5.8162983595,0,0.0,1
21395,14.4744473,1,1,14.4744473,8.628502584,242,0.0,1
21416,84.4775262,1,2,84.4775262,9.75232188,49,0.0,1
21429,170.9930488,1,8,170.9930488,9.582695923,60,0.0,1
21447,51.45191359,1,1,51.45191359,4.469575142,176,0.0,1
21454,158.276822,1,3,158.276822,17.03056823,232,0.0,1
21458,683.3584821,1,9,683.3584821,9.41315541,59,1.0,0
21462,596.1564173,1,9,596.1564173,4.544254222,185,0.0,1
21488,48.7806543,1,1,48.7806543,4.113774094,241,0.0,1
21492,102.2303319,1,7,102.2303319,10.25581665,248,0.0,1
21508,427.5343884,1,6,427.5343884,0.522729597,67,0.0,1
21528,282.3783799,1,7,282.3783799,9.467828222,181,0.0,1
21574,310.5870422,1,5,310.5870422,0.191933543,191,1.0,0
21590,157.9523802,1,2,157.9523802,17.54685379,3,0.0,1
21593,275.648205,1,7,275.648205,0.326376012,82,0.0,1
21621,213.3203745,1,6,213.3203745,1.803291169,43,0.0,1
21632,466.6499903,1,8,466.6499903,8.75685894,111,0.0,1
21643,170.8963813,1,4,170.8963813,7.736950479,261,0.0,1
21644,171.1171682,1,8,171.1171682,3.317682197,27,0.0,1
21691,85.48148825,1,1,85.48148825,8.616886922,56,0.0,1
21711,260.6391984,1,3,260.6391984,9.51960148,220,0.0,1
21713,140.0870833,1,3,140.0870833,12.07982648,237,0.0,1
21721,116.0766083,1,2,116.0766083,15.93596581,240,0.0,1
21723,434.7331506,1,8,434.7331506,11.70926401,270,0.0,1
21729,209.0803917,1,7,209.0803917,10.77430588,174,0.0,1
21738,341.2041895,1,4,341.2041895,9.052526348,217,0.0,1
21781,409.5795001,1,6,409.5795001,5.409287263,55,0.0,1
21782,238.1992298,1,5,238.1992298,9.123916146,54,0.0,1
21784,104.2888127,1,3,104.2888127,5.807397104,85,0.0,1
21798,135.4749218,1,6,135.4749218,15.43548256,40,0.0,1
21806,310.6409143,1,7,310.6409143,4.209027085,269,0.0,1
21808,129.9029447,1,2,129.9029447,17.94901956,109,0.0,1
21832,355.2951451,1,4,355.2951451,4.151801842,165,0.0,1
